"lab","subject","scenario","attribution","punishment","outcome","prison","mental_inst","free"
7,"7_41","jealous_rage",0,2,"mental_inst",0,1,0
7,"7_42","operable",1,4,"free",0,0,1
7,"7_43","jealous_rage",0,5,"free",0,0,1
7,"7_44","inoperable",1,6,"prison",1,0,0
7,"7_45","jealous_rage",0,2,"mental_inst",0,1,0
7,"7_46","inoperable",1,6,"prison",1,0,0
7,"7_47","inoperable",0,3,"free",0,0,1
7,"7_48","operable",1,6,"prison",1,0,0
7,"7_49","inoperable",0,3,"mental_inst",0,1,0
7,"7_50","operable",1,1,"free",0,0,1
7,"7_51","operable",0,2,"free",0,0,1
7,"7_52","operable",1,4,"prison",1,0,0
7,"7_53","operable",0,3,"mental_inst",0,1,0
7,"7_54","inoperable",1,4,"mental_inst",0,1,0
7,"7_55","jealous_rage",0,7,"mental_inst",0,1,0
7,"7_56","inoperable",1,6,"free",0,0,1
7,"7_57","inoperable",0,6,"free",0,0,1
7,"7_58","jealous_rage",1,1,"mental_inst",0,1,0
7,"7_59","inoperable",0,5,"mental_inst",0,1,0
7,"7_60","operable",1,1,"prison",1,0,0
7,"7_61","inoperable",0,7,"prison",1,0,0
7,"7_62","jealous_rage",1,1,"free",0,0,1
7,"7_63","operable",0,6,"mental_inst",0,1,0
7,"7_64","inoperable",1,5,"prison",1,0,0
7,"7_65","operable",0,7,"prison",1,0,0
7,"7_66","jealous_rage",1,7,"free",0,0,1
7,"7_67","inoperable",0,5,"prison",1,0,0
7,"7_68","inoperable",1,5,"prison",1,0,0
7,"7_69","inoperable",0,6,"free",0,0,1
7,"7_70","inoperable",1,2,"mental_inst",0,1,0
7,"7_71","operable",0,3,"free",0,0,1
7,"7_72","jealous_rage",1,4,"mental_inst",0,1,0
7,"7_73","inoperable",0,7,"mental_inst",0,1,0
7,"7_74","jealous_rage",1,3,"prison",1,0,0
7,"7_75","operable",0,3,"prison",1,0,0
7,"7_76","inoperable",1,3,"mental_inst",0,1,0
7,"7_77","jealous_rage",0,1,"prison",1,0,0
7,"7_78","inoperable",1,7,"free",0,0,1
7,"7_79","operable",0,7,"mental_inst",0,1,0
7,"7_80","inoperable",1,5,"prison",1,0,0
8,"8_1","inoperable",0,2,"prison",1,0,0
8,"8_2","inoperable",1,7,"mental_inst",0,1,0
8,"8_3","operable",0,6,"mental_inst",0,1,0
8,"8_4","jealous_rage",1,7,"prison",1,0,0
8,"8_5","jealous_rage",0,5,"mental_inst",0,1,0
8,"8_6","jealous_rage",1,1,"free",0,0,1
8,"8_7","jealous_rage",0,7,"free",0,0,1
8,"8_8","operable",1,6,"prison",1,0,0
8,"8_9","operable",0,2,"mental_inst",0,1,0
8,"8_10","operable",1,1,"prison",1,0,0
8,"8_11","jealous_rage",0,3,"free",0,0,1
8,"8_12","operable",1,2,"prison",1,0,0
8,"8_13","jealous_rage",0,2,"mental_inst",0,1,0
8,"8_14","inoperable",1,7,"mental_inst",0,1,0
8,"8_15","inoperable",0,5,"free",0,0,1
8,"8_16","operable",1,6,"free",0,0,1
8,"8_17","inoperable",0,7,"mental_inst",0,1,0
8,"8_18","operable",1,4,"mental_inst",0,1,0
8,"8_19","jealous_rage",0,4,"prison",1,0,0
8,"8_20","jealous_rage",1,2,"free",0,0,1
8,"8_21","inoperable",0,7,"mental_inst",0,1,0
8,"8_22","jealous_rage",1,4,"mental_inst",0,1,0
8,"8_23","jealous_rage",0,2,"prison",1,0,0
8,"8_24","operable",1,4,"mental_inst",0,1,0
8,"8_25","jealous_rage",0,4,"free",0,0,1
8,"8_26","operable",1,5,"mental_inst",0,1,0
8,"8_27","operable",0,7,"mental_inst",0,1,0
8,"8_28","operable",1,7,"free",0,0,1
8,"8_29","inoperable",0,1,"mental_inst",0,1,0
8,"8_30","inoperable",1,3,"free",0,0,1
8,"8_31","jealous_rage",0,1,"free",0,0,1
8,"8_32","jealous_rage",1,2,"free",0,0,1
8,"8_33","inoperable",0,4,"mental_inst",0,1,0
8,"8_34","operable",1,3,"mental_inst",0,1,0
8,"8_35","jealous_rage",0,5,"mental_inst",0,1,0
8,"8_36","inoperable",1,3,"free",0,0,1
8,"8_37","operable",0,2,"free",0,0,1
8,"8_38","inoperable",1,4,"prison",1,0,0
8,"8_39","inoperable",0,3,"mental_inst",0,1,0
8,"8_40","inoperable",1,3,"mental_inst",0,1,0
8,"8_41","inoperable",0,7,"prison",1,0,0
8,"8_42","inoperable",1,2,"free",0,0,1
8,"8_43","operable",0,3,"prison",1,0,0
8,"8_44","operable",1,2,"mental_inst",0,1,0
8,"8_45","operable",0,5,"mental_inst",0,1,0
8,"8_46","inoperable",1,5,"free",0,0,1
8,"8_47","inoperable",0,3,"free",0,0,1
8,"8_48","jealous_rage",1,6,"free",0,0,1
8,"8_49","jealous_rage",0,5,"prison",1,0,0
8,"8_50","operable",1,3,"mental_inst",0,1,0
8,"8_51","operable",0,6,"mental_inst",0,1,0
8,"8_52","jealous_rage",1,6,"free",0,0,1
8,"8_53","inoperable",0,3,"mental_inst",0,1,0
8,"8_54","jealous_rage",1,5,"prison",1,0,0
8,"8_55","operable",0,6,"prison",1,0,0
8,"8_56","jealous_rage",1,3,"free",0,0,1
8,"8_57","operable",0,1,"free",0,0,1
8,"8_58","jealous_rage",1,7,"prison",1,0,0
8,"8_59","jealous_rage",0,4,"free",0,0,1
8,"8_60","operable",1,4,"free",0,0,1
8,"8_61","jealous_rage",0,3,"prison",1,0,0
8,"8_62","inoperable",1,4,"free",0,0,1
8,"8_63","inoperable",0,3,"mental_inst",0,1,0
8,"8_64","operable",1,6,"mental_inst",0,1,0
8,"8_65","inoperable",0,3,"free",0,0,1
8,"8_66","inoperable",1,4,"prison",1,0,0
8,"8_67","inoperable",0,3,"prison",1,0,0
8,"8_68","jealous_rage",1,2,"prison",1,0,0
8,"8_69","operable",0,2,"mental_inst",0,1,0
8,"8_70","jealous_rage",1,3,"prison",1,0,0
8,"8_71","operable",0,2,"prison",1,0,0
8,"8_72","jealous_rage",1,4,"mental_inst",0,1,0
8,"8_73","jealous_rage",0,3,"mental_inst",0,1,0
8,"8_74","operable",1,1,"prison",1,0,0
8,"8_75","inoperable",0,5,"mental_inst",0,1,0
8,"8_76","inoperable",1,1,"mental_inst",0,1,0
8,"8_77","inoperable",0,6,"free",0,0,1
8,"8_78","inoperable",1,4,"prison",1,0,0
8,"8_79","jealous_rage",0,6,"free",0,0,1
8,"8_80","operable",1,1,"free",0,0,1
9,"9_1","operable",0,5,"free",0,0,1
9,"9_2","operable",1,2,"free",0,0,1
9,"9_3","operable",0,2,"prison",1,0,0
9,"9_4","operable",1,1,"mental_inst",0,1,0
9,"9_5","operable",0,3,"free",0,0,1
9,"9_6","inoperable",1,7,"prison",1,0,0
9,"9_7","jealous_rage",0,2,"free",0,0,1
9,"9_8","inoperable",1,2,"free",0,0,1
9,"9_9","jealous_rage",0,3,"free",0,0,1
9,"9_10","inoperable",1,1,"prison",1,0,0
9,"9_11","jealous_rage",0,5,"mental_inst",0,1,0
9,"9_12","inoperable",1,2,"free",0,0,1
9,"9_13","inoperable",0,2,"mental_inst",0,1,0
9,"9_14","jealous_rage",1,2,"free",0,0,1
9,"9_15","operable",0,5,"mental_inst",0,1,0
9,"9_16","inoperable",1,3,"mental_inst",0,1,0
9,"9_17","jealous_rage",0,4,"mental_inst",0,1,0
9,"9_18","inoperable",1,4,"free",0,0,1
9,"9_19","operable",0,1,"free",0,0,1
9,"9_20","inoperable",1,5,"free",0,0,1
9,"9_21","jealous_rage",0,6,"mental_inst",0,1,0
9,"9_22","operable",1,1,"prison",1,0,0
9,"9_23","operable",0,1,"prison",1,0,0
9,"9_24","jealous_rage",1,1,"mental_inst",0,1,0
9,"9_25","inoperable",0,6,"prison",1,0,0
9,"9_26","operable",1,7,"prison",1,0,0
9,"9_27","jealous_rage",0,7,"mental_inst",0,1,0
9,"9_28","jealous_rage",1,4,"mental_inst",0,1,0
9,"9_29","inoperable",0,7,"prison",1,0,0
9,"9_30","inoperable",1,5,"free",0,0,1
9,"9_31","operable",0,7,"prison",1,0,0
9,"9_32","operable",1,7,"mental_inst",0,1,0
9,"9_33","inoperable",0,4,"mental_inst",0,1,0
9,"9_34","jealous_rage",1,2,"free",0,0,1
9,"9_35","operable",0,6,"prison",1,0,0
9,"9_36","inoperable",1,7,"free",0,0,1
9,"9_37","jealous_rage",0,6,"mental_inst",0,1,0
9,"9_38","jealous_rage",1,3,"mental_inst",0,1,0
9,"9_39","operable",0,4,"mental_inst",0,1,0
9,"9_40","inoperable",1,2,"free",0,0,1
9,"9_41","operable",0,6,"prison",1,0,0
9,"9_42","operable",1,1,"free",0,0,1
9,"9_43","inoperable",0,3,"free",0,0,1
9,"9_44","jealous_rage",1,6,"mental_inst",0,1,0
9,"9_45","jealous_rage",0,4,"free",0,0,1
9,"9_46","jealous_rage",1,5,"prison",1,0,0
9,"9_47","operable",0,1,"prison",1,0,0
9,"9_48","operable",1,6,"free",0,0,1
9,"9_49","inoperable",0,7,"mental_inst",0,1,0
9,"9_50","inoperable",1,1,"prison",1,0,0
9,"9_51","operable",0,4,"mental_inst",0,1,0
9,"9_52","operable",1,1,"prison",1,0,0
9,"9_53","jealous_rage",0,7,"mental_inst",0,1,0
9,"9_54","operable",1,2,"free",0,0,1
9,"9_55","inoperable",0,2,"prison",1,0,0
9,"9_56","inoperable",1,7,"free",0,0,1
9,"9_57","jealous_rage",0,1,"prison",1,0,0
9,"9_58","inoperable",1,7,"free",0,0,1
9,"9_59","operable",0,5,"prison",1,0,0
9,"9_60","operable",1,3,"mental_inst",0,1,0
9,"9_61","jealous_rage",0,7,"mental_inst",0,1,0
9,"9_62","inoperable",1,3,"prison",1,0,0
9,"9_63","inoperable",0,4,"prison",1,0,0
9,"9_64","inoperable",1,4,"free",0,0,1
9,"9_65","operable",0,6,"free",0,0,1
9,"9_66","jealous_rage",1,7,"mental_inst",0,1,0
9,"9_67","jealous_rage",0,2,"free",0,0,1
9,"9_68","jealous_rage",1,5,"prison",1,0,0
9,"9_69","inoperable",0,3,"prison",1,0,0
9,"9_70","operable",1,3,"prison",1,0,0
9,"9_71","inoperable",0,2,"mental_inst",0,1,0
9,"9_72","jealous_rage",1,1,"prison",1,0,0
9,"9_73","inoperable",0,4,"free",0,0,1
9,"9_74","jealous_rage",1,4,"prison",1,0,0
9,"9_75","jealous_rage",0,4,"prison",1,0,0
9,"9_76","inoperable",1,4,"prison",1,0,0
9,"9_77","jealous_rage",0,1,"mental_inst",0,1,0
9,"9_78","jealous_rage",1,4,"free",0,0,1
9,"9_79","operable",0,3,"mental_inst",0,1,0
9,"9_80","inoperable",1,3,"free",0,0,1
10,"10_1","operable",0,5,"prison",1,0,0
10,"10_2","jealous_rage",1,6,"free",0,0,1
10,"10_3","jealous_rage",0,1,"prison",1,0,0
10,"10_4","inoperable",1,6,"free",0,0,1
10,"10_5","operable",0,6,"mental_inst",0,1,0
10,"10_6","jealous_rage",1,7,"prison",1,0,0
10,"10_7","operable",0,6,"free",0,0,1
10,"10_8","inoperable",1,7,"prison",1,0,0
10,"10_9","inoperable",0,4,"prison",1,0,0
10,"10_10","jealous_rage",1,4,"free",0,0,1
10,"10_11","operable",0,4,"mental_inst",0,1,0
10,"10_12","inoperable",1,5,"free",0,0,1
10,"10_13","inoperable",0,1,"mental_inst",0,1,0
10,"10_14","jealous_rage",1,1,"free",0,0,1
10,"10_15","jealous_rage",0,2,"free",0,0,1
10,"10_16","inoperable",1,3,"mental_inst",0,1,0
10,"10_17","jealous_rage",0,1,"mental_inst",0,1,0
10,"10_18","jealous_rage",1,3,"mental_inst",0,1,0
10,"10_19","inoperable",0,5,"prison",1,0,0
10,"10_20","operable",1,2,"prison",1,0,0
10,"10_21","operable",0,5,"prison",1,0,0
10,"10_22","operable",1,7,"prison",1,0,0
10,"10_23","operable",0,3,"prison",1,0,0
10,"10_24","jealous_rage",1,3,"free",0,0,1
10,"10_25","jealous_rage",0,6,"mental_inst",0,1,0
10,"10_26","inoperable",1,1,"free",0,0,1
10,"10_27","jealous_rage",0,1,"prison",1,0,0
10,"10_28","inoperable",1,1,"free",0,0,1
10,"10_29","jealous_rage",0,1,"mental_inst",0,1,0
10,"10_30","jealous_rage",1,2,"mental_inst",0,1,0
10,"10_31","jealous_rage",0,6,"prison",1,0,0
10,"10_32","operable",1,5,"prison",1,0,0
10,"10_33","inoperable",0,1,"mental_inst",0,1,0
10,"10_34","inoperable",1,2,"prison",1,0,0
10,"10_35","inoperable",0,6,"prison",1,0,0
10,"10_36","operable",1,1,"mental_inst",0,1,0
10,"10_37","operable",0,6,"mental_inst",0,1,0
10,"10_38","jealous_rage",1,7,"prison",1,0,0
10,"10_39","jealous_rage",0,6,"free",0,0,1
10,"10_40","operable",1,5,"prison",1,0,0
10,"10_41","inoperable",0,6,"prison",1,0,0
10,"10_42","jealous_rage",1,6,"free",0,0,1
10,"10_43","jealous_rage",0,6,"prison",1,0,0
10,"10_44","jealous_rage",1,4,"mental_inst",0,1,0
10,"10_45","jealous_rage",0,2,"free",0,0,1
10,"10_46","inoperable",1,6,"prison",1,0,0
10,"10_47","inoperable",0,4,"prison",1,0,0
10,"10_48","operable",1,2,"prison",1,0,0
10,"10_49","operable",0,4,"free",0,0,1
10,"10_50","jealous_rage",1,5,"prison",1,0,0
10,"10_51","jealous_rage",0,1,"mental_inst",0,1,0
10,"10_52","operable",1,6,"prison",1,0,0
10,"10_53","inoperable",0,5,"free",0,0,1
10,"10_54","inoperable",1,3,"prison",1,0,0
10,"10_55","inoperable",0,3,"prison",1,0,0
10,"10_56","inoperable",1,1,"mental_inst",0,1,0
10,"10_57","inoperable",0,6,"prison",1,0,0
10,"10_58","operable",1,3,"free",0,0,1
10,"10_59","operable",0,4,"free",0,0,1
10,"10_60","operable",1,1,"mental_inst",0,1,0
10,"10_61","inoperable",0,2,"free",0,0,1
10,"10_62","jealous_rage",1,3,"mental_inst",0,1,0
10,"10_63","inoperable",0,6,"mental_inst",0,1,0
10,"10_64","inoperable",1,6,"mental_inst",0,1,0
10,"10_65","jealous_rage",0,7,"free",0,0,1
10,"10_66","operable",1,7,"mental_inst",0,1,0
10,"10_67","inoperable",0,4,"mental_inst",0,1,0
10,"10_68","inoperable",1,6,"prison",1,0,0
10,"10_69","jealous_rage",0,1,"free",0,0,1
10,"10_70","jealous_rage",1,2,"mental_inst",0,1,0
10,"10_71","inoperable",0,3,"mental_inst",0,1,0
10,"10_72","inoperable",1,3,"prison",1,0,0
10,"10_73","inoperable",0,3,"prison",1,0,0
10,"10_74","jealous_rage",1,3,"prison",1,0,0
10,"10_75","operable",0,4,"mental_inst",0,1,0
10,"10_76","operable",1,2,"prison",1,0,0
10,"10_77","inoperable",0,3,"mental_inst",0,1,0
10,"10_78","operable",1,1,"mental_inst",0,1,0
10,"10_79","jealous_rage",0,3,"prison",1,0,0
10,"10_80","inoperable",1,5,"free",0,0,1
11,"11_1","jealous_rage",0,3,"mental_inst",0,1,0
11,"11_2","jealous_rage",1,7,"mental_inst",0,1,0
11,"11_3","inoperable",0,1,"free",0,0,1
11,"11_4","jealous_rage",1,4,"prison",1,0,0
11,"11_5","jealous_rage",0,5,"prison",1,0,0
11,"11_6","inoperable",1,3,"mental_inst",0,1,0
11,"11_7","jealous_rage",0,3,"mental_inst",0,1,0
11,"11_8","operable",1,7,"prison",1,0,0
11,"11_9","operable",0,6,"free",0,0,1
11,"11_10","jealous_rage",1,4,"prison",1,0,0
11,"11_11","operable",0,3,"prison",1,0,0
11,"11_12","operable",1,5,"prison",1,0,0
11,"11_13","jealous_rage",0,2,"mental_inst",0,1,0
11,"11_14","inoperable",1,7,"mental_inst",0,1,0
11,"11_15","jealous_rage",0,6,"mental_inst",0,1,0
11,"11_16","operable",1,6,"prison",1,0,0
11,"11_17","operable",0,7,"prison",1,0,0
11,"11_18","inoperable",1,3,"mental_inst",0,1,0
11,"11_19","operable",0,1,"mental_inst",0,1,0
11,"11_20","inoperable",1,5,"free",0,0,1
11,"11_21","operable",0,7,"prison",1,0,0
11,"11_22","inoperable",1,6,"free",0,0,1
11,"11_23","operable",0,7,"free",0,0,1
11,"11_24","jealous_rage",1,2,"free",0,0,1
11,"11_25","inoperable",0,4,"free",0,0,1
11,"11_26","operable",1,5,"free",0,0,1
11,"11_27","jealous_rage",0,4,"free",0,0,1
11,"11_28","inoperable",1,3,"mental_inst",0,1,0
11,"11_29","operable",0,2,"prison",1,0,0
11,"11_30","operable",1,4,"prison",1,0,0
11,"11_31","operable",0,4,"free",0,0,1
11,"11_32","jealous_rage",1,1,"mental_inst",0,1,0
11,"11_33","inoperable",0,4,"free",0,0,1
11,"11_34","inoperable",1,6,"mental_inst",0,1,0
11,"11_35","jealous_rage",0,6,"mental_inst",0,1,0
11,"11_36","jealous_rage",1,7,"mental_inst",0,1,0
11,"11_37","jealous_rage",0,2,"mental_inst",0,1,0
11,"11_38","inoperable",1,1,"prison",1,0,0
11,"11_39","jealous_rage",0,1,"mental_inst",0,1,0
11,"11_40","jealous_rage",1,1,"free",0,0,1
11,"11_41","jealous_rage",0,7,"mental_inst",0,1,0
11,"11_42","inoperable",1,6,"free",0,0,1
11,"11_43","operable",0,5,"prison",1,0,0
11,"11_44","jealous_rage",1,1,"free",0,0,1
11,"11_45","jealous_rage",0,6,"free",0,0,1
11,"11_46","operable",1,3,"prison",1,0,0
11,"11_47","operable",0,1,"mental_inst",0,1,0
11,"11_48","jealous_rage",1,1,"prison",1,0,0
11,"11_49","jealous_rage",0,4,"free",0,0,1
11,"11_50","inoperable",1,3,"mental_inst",0,1,0
11,"11_51","jealous_rage",0,3,"prison",1,0,0
11,"11_52","inoperable",1,3,"prison",1,0,0
11,"11_53","jealous_rage",0,1,"prison",1,0,0
11,"11_54","inoperable",1,4,"free",0,0,1
11,"11_55","jealous_rage",0,4,"free",0,0,1
11,"11_56","jealous_rage",1,7,"prison",1,0,0
11,"11_57","inoperable",0,3,"mental_inst",0,1,0
11,"11_58","inoperable",1,6,"free",0,0,1
11,"11_59","inoperable",0,3,"prison",1,0,0
11,"11_60","operable",1,5,"prison",1,0,0
11,"11_61","jealous_rage",0,2,"mental_inst",0,1,0
11,"11_62","inoperable",1,2,"free",0,0,1
11,"11_63","inoperable",0,1,"free",0,0,1
11,"11_64","operable",1,2,"mental_inst",0,1,0
11,"11_65","inoperable",0,6,"mental_inst",0,1,0
11,"11_66","jealous_rage",1,2,"prison",1,0,0
11,"11_67","operable",0,7,"free",0,0,1
11,"11_68","inoperable",1,6,"mental_inst",0,1,0
11,"11_69","inoperable",0,2,"mental_inst",0,1,0
11,"11_70","jealous_rage",1,6,"free",0,0,1
11,"11_71","operable",0,2,"mental_inst",0,1,0
11,"11_72","jealous_rage",1,3,"free",0,0,1
11,"11_73","operable",0,1,"prison",1,0,0
11,"11_74","jealous_rage",1,4,"prison",1,0,0
11,"11_75","jealous_rage",0,7,"mental_inst",0,1,0
11,"11_76","operable",1,5,"free",0,0,1
11,"11_77","inoperable",0,3,"mental_inst",0,1,0
11,"11_78","inoperable",1,2,"mental_inst",0,1,0
11,"11_79","operable",0,6,"mental_inst",0,1,0
11,"11_80","inoperable",1,6,"mental_inst",0,1,0
12,"12_1","inoperable",0,5,"mental_inst",0,1,0
12,"12_2","jealous_rage",1,3,"prison",1,0,0
12,"12_3","operable",0,2,"free",0,0,1
12,"12_4","inoperable",1,7,"mental_inst",0,1,0
12,"12_5","inoperable",0,6,"prison",1,0,0
12,"12_6","operable",1,1,"mental_inst",0,1,0
12,"12_7","jealous_rage",0,2,"free",0,0,1
12,"12_8","jealous_rage",1,2,"free",0,0,1
12,"12_9","jealous_rage",0,3,"free",0,0,1
12,"12_10","operable",1,7,"free",0,0,1
12,"12_11","jealous_rage",0,7,"mental_inst",0,1,0
12,"12_12","operable",1,3,"free",0,0,1
12,"12_13","operable",0,7,"free",0,0,1
12,"12_14","jealous_rage",1,7,"prison",1,0,0
12,"12_15","inoperable",0,5,"free",0,0,1
12,"12_16","jealous_rage",1,7,"free",0,0,1
12,"12_17","inoperable",0,3,"free",0,0,1
12,"12_18","jealous_rage",1,1,"prison",1,0,0
12,"12_19","operable",0,5,"prison",1,0,0
12,"12_20","operable",1,6,"mental_inst",0,1,0
12,"12_21","inoperable",0,4,"prison",1,0,0
12,"12_22","jealous_rage",1,7,"prison",1,0,0
12,"12_23","inoperable",0,4,"free",0,0,1
12,"12_24","inoperable",1,4,"prison",1,0,0
12,"12_25","operable",0,1,"mental_inst",0,1,0
12,"12_26","inoperable",1,3,"mental_inst",0,1,0
12,"12_27","jealous_rage",0,7,"free",0,0,1
12,"12_28","inoperable",1,4,"prison",1,0,0
12,"12_29","operable",0,4,"prison",1,0,0
12,"12_30","inoperable",1,6,"mental_inst",0,1,0
12,"12_31","operable",0,5,"mental_inst",0,1,0
12,"12_32","inoperable",1,6,"free",0,0,1
12,"12_33","operable",0,3,"prison",1,0,0
12,"12_34","operable",1,4,"prison",1,0,0
12,"12_35","inoperable",0,6,"free",0,0,1
12,"12_36","inoperable",1,2,"mental_inst",0,1,0
12,"12_37","inoperable",0,7,"mental_inst",0,1,0
12,"12_38","jealous_rage",1,5,"mental_inst",0,1,0
12,"12_39","jealous_rage",0,5,"mental_inst",0,1,0
12,"12_40","operable",1,4,"free",0,0,1
12,"12_41","inoperable",0,6,"prison",1,0,0
12,"12_42","inoperable",1,5,"mental_inst",0,1,0
12,"12_43","inoperable",0,3,"mental_inst",0,1,0
12,"12_44","inoperable",1,5,"mental_inst",0,1,0
12,"12_45","inoperable",0,4,"free",0,0,1
12,"12_46","operable",1,7,"mental_inst",0,1,0
12,"12_47","jealous_rage",0,1,"mental_inst",0,1,0
12,"12_48","operable",1,7,"prison",1,0,0
12,"12_49","jealous_rage",0,7,"mental_inst",0,1,0
12,"12_50","operable",1,1,"free",0,0,1
12,"12_51","inoperable",0,5,"free",0,0,1
12,"12_52","jealous_rage",1,7,"prison",1,0,0
12,"12_53","operable",0,2,"free",0,0,1
12,"12_54","jealous_rage",1,5,"prison",1,0,0
12,"12_55","jealous_rage",0,1,"free",0,0,1
12,"12_56","operable",1,2,"prison",1,0,0
12,"12_57","operable",0,7,"free",0,0,1
12,"12_58","inoperable",1,4,"prison",1,0,0
12,"12_59","operable",0,1,"prison",1,0,0
12,"12_60","inoperable",1,7,"free",0,0,1
12,"12_61","inoperable",0,7,"mental_inst",0,1,0
12,"12_62","operable",1,5,"mental_inst",0,1,0
12,"12_63","inoperable",0,6,"mental_inst",0,1,0
12,"12_64","inoperable",1,5,"mental_inst",0,1,0
12,"12_65","operable",0,3,"mental_inst",0,1,0
12,"12_66","operable",1,3,"mental_inst",0,1,0
12,"12_67","operable",0,1,"mental_inst",0,1,0
12,"12_68","inoperable",1,7,"prison",1,0,0
12,"12_69","inoperable",0,7,"free",0,0,1
12,"12_70","operable",1,1,"prison",1,0,0
12,"12_71","jealous_rage",0,5,"free",0,0,1
12,"12_72","inoperable",1,5,"mental_inst",0,1,0
12,"12_73","jealous_rage",0,6,"mental_inst",0,1,0
12,"12_74","inoperable",1,3,"mental_inst",0,1,0
12,"12_75","operable",0,3,"free",0,0,1
12,"12_76","inoperable",1,5,"free",0,0,1
12,"12_77","inoperable",0,3,"free",0,0,1
12,"12_78","inoperable",1,7,"prison",1,0,0
12,"12_79","jealous_rage",0,4,"mental_inst",0,1,0
12,"12_80","inoperable",1,4,"prison",1,0,0
13,"13_1","operable",0,3,"prison",1,0,0
13,"13_2","inoperable",1,5,"free",0,0,1
13,"13_3","jealous_rage",0,5,"free",0,0,1
13,"13_4","jealous_rage",1,3,"mental_inst",0,1,0
13,"13_5","inoperable",0,7,"mental_inst",0,1,0
13,"13_6","operable",1,1,"mental_inst",0,1,0
13,"13_7","jealous_rage",0,1,"mental_inst",0,1,0
13,"13_8","jealous_rage",1,1,"prison",1,0,0
13,"13_9","operable",0,5,"free",0,0,1
13,"13_10","jealous_rage",1,6,"mental_inst",0,1,0
13,"13_11","inoperable",0,7,"mental_inst",0,1,0
13,"13_12","inoperable",1,3,"mental_inst",0,1,0
13,"13_13","operable",0,2,"mental_inst",0,1,0
13,"13_14","inoperable",1,4,"free",0,0,1
13,"13_15","jealous_rage",0,5,"prison",1,0,0
13,"13_16","jealous_rage",1,3,"free",0,0,1
13,"13_17","operable",0,2,"free",0,0,1
13,"13_18","operable",1,3,"mental_inst",0,1,0
13,"13_19","inoperable",0,3,"free",0,0,1
13,"13_20","operable",1,1,"free",0,0,1
13,"13_21","operable",0,6,"mental_inst",0,1,0
13,"13_22","jealous_rage",1,2,"mental_inst",0,1,0
13,"13_23","jealous_rage",0,2,"prison",1,0,0
13,"13_24","inoperable",1,6,"prison",1,0,0
13,"13_25","inoperable",0,7,"prison",1,0,0
13,"13_26","jealous_rage",1,1,"mental_inst",0,1,0
13,"13_27","inoperable",0,7,"prison",1,0,0
13,"13_28","operable",1,5,"prison",1,0,0
13,"13_29","inoperable",0,6,"free",0,0,1
13,"13_30","jealous_rage",1,7,"prison",1,0,0
13,"13_31","operable",0,7,"prison",1,0,0
13,"13_32","inoperable",1,3,"mental_inst",0,1,0
13,"13_33","inoperable",0,2,"free",0,0,1
13,"13_34","jealous_rage",1,5,"prison",1,0,0
13,"13_35","inoperable",0,2,"mental_inst",0,1,0
13,"13_36","operable",1,4,"prison",1,0,0
13,"13_37","jealous_rage",0,3,"prison",1,0,0
13,"13_38","inoperable",1,5,"prison",1,0,0
13,"13_39","operable",0,5,"free",0,0,1
13,"13_40","inoperable",1,7,"free",0,0,1
13,"13_41","operable",0,1,"prison",1,0,0
13,"13_42","inoperable",1,3,"mental_inst",0,1,0
13,"13_43","inoperable",0,7,"free",0,0,1
13,"13_44","operable",1,5,"prison",1,0,0
13,"13_45","operable",0,6,"prison",1,0,0
13,"13_46","inoperable",1,5,"prison",1,0,0
13,"13_47","inoperable",0,4,"free",0,0,1
13,"13_48","inoperable",1,3,"free",0,0,1
13,"13_49","inoperable",0,2,"free",0,0,1
13,"13_50","jealous_rage",1,3,"mental_inst",0,1,0
13,"13_51","inoperable",0,1,"free",0,0,1
13,"13_52","jealous_rage",1,4,"mental_inst",0,1,0
13,"13_53","inoperable",0,6,"prison",1,0,0
13,"13_54","operable",1,5,"mental_inst",0,1,0
13,"13_55","inoperable",0,2,"free",0,0,1
13,"13_56","jealous_rage",1,5,"free",0,0,1
13,"13_57","operable",0,7,"mental_inst",0,1,0
13,"13_58","inoperable",1,4,"prison",1,0,0
13,"13_59","jealous_rage",0,6,"prison",1,0,0
13,"13_60","jealous_rage",1,5,"prison",1,0,0
13,"13_61","inoperable",0,2,"mental_inst",0,1,0
13,"13_62","operable",1,3,"prison",1,0,0
13,"13_63","jealous_rage",0,1,"prison",1,0,0
13,"13_64","inoperable",1,5,"prison",1,0,0
13,"13_65","operable",0,2,"mental_inst",0,1,0
13,"13_66","operable",1,5,"prison",1,0,0
13,"13_67","operable",0,1,"free",0,0,1
13,"13_68","jealous_rage",1,4,"prison",1,0,0
13,"13_69","operable",0,4,"prison",1,0,0
13,"13_70","inoperable",1,5,"free",0,0,1
13,"13_71","jealous_rage",0,7,"mental_inst",0,1,0
13,"13_72","inoperable",1,7,"mental_inst",0,1,0
13,"13_73","jealous_rage",0,3,"free",0,0,1
13,"13_74","operable",1,5,"prison",1,0,0
13,"13_75","jealous_rage",0,3,"mental_inst",0,1,0
13,"13_76","inoperable",1,6,"prison",1,0,0
13,"13_77","inoperable",0,5,"mental_inst",0,1,0
13,"13_78","jealous_rage",1,3,"free",0,0,1
13,"13_79","operable",0,3,"free",0,0,1
13,"13_80","jealous_rage",1,2,"free",0,0,1
14,"14_1","inoperable",0,2,"free",0,0,1
